time,month,Cindex,Eindex
1942-11-16 00:00:00.000000000,11,-0.71777034,-1.5167774
1942-12-16 12:00:00.000000000,12,-1.0093137,-0.7685977
1943-01-16 12:00:00.000000000,1,-1.542483,0.028324874
1943-02-15 00:00:00.000000000,2,-0.87437254,-0.50485384
1943-03-16 12:00:00.000000000,3,-0.525833,-0.76158464
1943-04-16 00:00:00.000000000,4,-0.46605793,0.008516129
1943-05-16 12:00:00.000000000,5,0.010730261,0.08874623
1943-06-16 00:00:00.000000000,6,-0.087514326,0.23067491
1943-07-16 12:00:00.000000000,7,-0.0270173,0.32947192
1943-08-16 12:00:00.000000000,8,0.080757365,0.19201207
1943-09-16 00:00:00.000000000,9,0.010079124,-0.38557488
1943-10-16 12:00:00.000000000,10,-0.5622808,0.2041444
1943-11-16 00:00:00.000000000,11,-0.088974506,-0.52041525
1943-12-16 12:00:00.000000000,12,-0.20877433,-0.43290117
1944-01-16 12:00:00.000000000,1,-0.111108385,-0.6509409
1944-02-15 12:00:00.000000000,2,-0.22505632,0.36130935
1944-03-16 12:00:00.000000000,3,0.209619,-0.12963103
1944-04-16 00:00:00.000000000,4,0.15329103,0.3755876
1944-05-16 12:00:00.000000000,5,0.7089324,-0.13546838
1944-06-16 00:00:00.000000000,6,0.3482643,0.2138416
1944-07-16 12:00:00.000000000,7,0.8789589,-0.17905447
1944-08-16 12:00:00.000000000,8,0.24526815,-0.03471969
1944-09-16 00:00:00.000000000,9,-0.08794412,0.010903455
1944-10-16 12:00:00.000000000,10,0.46990713,-0.63379306
1944-11-16 00:00:00.000000000,11,0.4771467,-0.98978
1944-12-16 12:00:00.000000000,12,0.5847851,-1.2007829
1945-01-16 12:00:00.000000000,1,0.261836,-0.8441645
1945-02-15 00:00:00.000000000,2,0.04789008,-0.15215634
1945-03-16 12:00:00.000000000,3,-0.7314627,-0.31094673
1945-04-16 00:00:00.000000000,4,-0.8278843,0.12358876
1945-05-16 12:00:00.000000000,5,-0.7851914,0.7573941
1945-06-16 00:00:00.000000000,6,-0.67394257,0.19409622
1945-07-16 12:00:00.000000000,7,-0.43891063,0.065109335
1945-08-16 12:00:00.000000000,8,-0.93350744,0.26369664
1945-09-16 00:00:00.000000000,9,-0.92782116,0.54486597
1945-10-16 12:00:00.000000000,10,-0.88079727,0.37030324
1945-11-16 00:00:00.000000000,11,-0.32046202,0.38977426
1945-12-16 12:00:00.000000000,12,-0.4454725,-0.14417855
1946-01-16 12:00:00.000000000,1,-0.043748558,-0.8671652
1946-02-15 00:00:00.000000000,2,0.2811869,-1.1617779
1946-03-16 12:00:00.000000000,3,-0.07747417,-0.80100626
1946-04-16 00:00:00.000000000,4,-0.30631605,-0.37081587
1946-05-16 12:00:00.000000000,5,-0.12048115,-0.38857457
1946-06-16 00:00:00.000000000,6,1.103952,-1.0496856
1946-07-16 12:00:00.000000000,7,0.21428105,-0.26044095
1946-08-16 12:00:00.000000000,8,0.07154289,-0.91012967
1946-09-16 00:00:00.000000000,9,0.34308213,-0.11878137
1946-10-16 12:00:00.000000000,10,0.038757525,-0.14946438
1946-11-16 00:00:00.000000000,11,0.4439058,-0.67744285
1946-12-16 12:00:00.000000000,12,1.4201761,-1.0681072
1947-01-16 12:00:00.000000000,1,0.73139364,0.07446507
1947-02-15 00:00:00.000000000,2,0.47271574,-0.51804477
1947-03-16 12:00:00.000000000,3,1.1008354,-0.28518578
1947-04-16 00:00:00.000000000,4,-0.016939424,0.01221318
1947-05-16 12:00:00.000000000,5,0.3248522,-0.7110054
1947-06-16 00:00:00.000000000,6,1.707601,-1.4680188
1947-07-16 12:00:00.000000000,7,0.036902115,-0.5309499
1947-08-16 12:00:00.000000000,8,-0.20064968,-0.42670077
1947-09-16 00:00:00.000000000,9,-0.75024575,-0.3956007
1947-10-16 12:00:00.000000000,10,-0.9967736,-0.033557236
1947-11-16 00:00:00.000000000,11,-1.3253022,0.47543558
1947-12-16 12:00:00.000000000,12,0.089517094,0.22418508
1948-01-16 12:00:00.000000000,1,0.12937592,-0.011992011
1948-02-15 12:00:00.000000000,2,-0.9420434,1.463672
1948-03-16 12:00:00.000000000,3,-0.10211718,1.2140673
1948-04-16 00:00:00.000000000,4,-0.11396495,0.4367064
1948-05-16 12:00:00.000000000,5,0.43770292,0.16124998
1948-06-16 00:00:00.000000000,6,1.0371503,-0.8341896
1948-07-16 12:00:00.000000000,7,0.0060645733,-0.4292875
1948-08-16 12:00:00.000000000,8,-0.44657606,0.23709339
1948-09-16 00:00:00.000000000,9,-0.3574148,-0.09448872
1948-10-16 12:00:00.000000000,10,-0.5675254,-0.4439756
1948-11-16 00:00:00.000000000,11,-0.35103473,0.14427945
1948-12-16 12:00:00.000000000,12,-0.22534816,0.35086906
1949-01-16 12:00:00.000000000,1,0.066525556,-0.6865296
1949-02-15 00:00:00.000000000,2,0.41891178,0.07249147
1949-03-16 12:00:00.000000000,3,-1.0606135,0.6466847
1949-04-16 00:00:00.000000000,4,-0.34133694,0.86107945
1949-05-16 12:00:00.000000000,5,-0.34761503,0.53527373
1949-06-16 00:00:00.000000000,6,-0.81420195,0.06516387
1949-07-16 12:00:00.000000000,7,0.12903625,-0.8555529
1949-08-16 12:00:00.000000000,8,-0.014232801,-0.6635322
1949-09-16 00:00:00.000000000,9,-1.391918,-0.08819966
1949-10-16 12:00:00.000000000,10,-0.76472783,-0.94946945
1949-11-16 00:00:00.000000000,11,-1.7096416,-0.6498647
1949-12-16 12:00:00.000000000,12,-1.1688287,-0.6668461
1950-01-16 12:00:00.000000000,1,-0.6817912,-1.1365048
1950-02-15 00:00:00.000000000,2,-1.4000286,-1.1224875
1950-03-16 12:00:00.000000000,3,-1.6821687,-0.0928941
1950-04-16 00:00:00.000000000,4,-1.0068775,-0.6871436
1950-05-16 12:00:00.000000000,5,-1.5005808,-0.5635152
1950-06-16 00:00:00.000000000,6,-0.98449326,-0.79256964
1950-07-16 12:00:00.000000000,7,-1.5096979,-0.65759367
1950-08-16 12:00:00.000000000,8,-1.8871909,0.5487983
1950-09-16 00:00:00.000000000,9,-1.3899546,-0.5367811
1950-10-16 12:00:00.000000000,10,-1.5742502,-0.11393962
1950-11-16 00:00:00.000000000,11,-1.6565487,-0.9835807
1950-12-16 12:00:00.000000000,12,-1.003917,-0.84777504
1951-01-16 12:00:00.000000000,1,-1.9989581,0.47227383
1951-02-15 00:00:00.000000000,2,-1.4417143,0.24161892
1951-03-16 12:00:00.000000000,3,-1.4847747,0.23064864
1951-04-16 00:00:00.000000000,4,-1.4077624,1.0348545
1951-05-16 12:00:00.000000000,5,-0.9928054,0.9029745
1951-06-16 00:00:00.000000000,6,-0.96662575,1.3470551
1951-07-16 12:00:00.000000000,7,-0.6892563,2.3855846
1951-08-16 12:00:00.000000000,8,-0.2581847,1.9919292
1951-09-16 00:00:00.000000000,9,-0.12414793,1.5803356
1951-10-16 12:00:00.000000000,10,0.10055985,1.5751395
1951-11-16 00:00:00.000000000,11,0.35863596,1.5832573
1951-12-16 12:00:00.000000000,12,0.2465436,1.031124
1952-01-16 12:00:00.000000000,1,0.64495814,0.3980318
1952-02-15 12:00:00.000000000,2,0.4735413,0.2218603
1952-03-16 12:00:00.000000000,3,-0.10242723,0.63060063
1952-04-16 00:00:00.000000000,4,0.9576473,-0.1737358
1952-05-16 12:00:00.000000000,5,0.5528747,-0.5591069
1952-06-16 00:00:00.000000000,6,0.0022683435,-0.5438711
1952-07-16 12:00:00.000000000,7,-0.11353187,-0.72364557
1952-08-16 12:00:00.000000000,8,-0.1823866,-0.30696854
1952-09-16 00:00:00.000000000,9,0.48817706,-0.8125259
1952-10-16 12:00:00.000000000,10,0.27951446,-0.31096914
1952-11-16 00:00:00.000000000,11,-0.12008151,-0.39665806
1952-12-16 12:00:00.000000000,12,-0.01228096,-0.4586738
1953-01-16 12:00:00.000000000,1,0.64553076,0.050993327
1953-02-15 00:00:00.000000000,2,-0.22691645,0.8023469
1953-03-16 12:00:00.000000000,3,-0.055821184,0.7978365
1953-04-16 00:00:00.000000000,4,0.1227425,1.3356668
1953-05-16 12:00:00.000000000,5,-0.36323896,1.3429519
1953-06-16 00:00:00.000000000,6,-0.05727445,1.1056908
1953-07-16 12:00:00.000000000,7,0.11722164,0.6828423
1953-08-16 12:00:00.000000000,8,-0.023692703,0.681906
1953-09-16 00:00:00.000000000,9,0.23941572,1.1447812
1953-10-16 12:00:00.000000000,10,-0.13795425,0.4870228
1953-11-16 00:00:00.000000000,11,0.04770406,0.48594397
1953-12-16 12:00:00.000000000,12,-0.3604144,0.53674394
1954-01-16 12:00:00.000000000,1,0.8741342,-0.7452604
1954-02-15 00:00:00.000000000,2,0.08253987,-0.12778291
1954-03-16 12:00:00.000000000,3,0.14199539,-0.24401188
1954-04-16 00:00:00.000000000,4,0.93925685,-2.1445343
1954-05-16 12:00:00.000000000,5,0.5446185,-1.8724153
1954-06-16 00:00:00.000000000,6,-0.09560811,-1.5010167
1954-07-16 12:00:00.000000000,7,-0.35099754,-1.490265
1954-08-16 12:00:00.000000000,8,-0.5066299,-1.2976164
1954-09-16 00:00:00.000000000,9,-0.56395674,-1.3400817
1954-10-16 12:00:00.000000000,10,-0.47790796,-1.5114996
1954-11-16 00:00:00.000000000,11,-1.3034883,-0.9144339
1954-12-16 12:00:00.000000000,12,-0.8398146,-1.1219388
1955-01-16 12:00:00.000000000,1,-1.3893739,-0.011890933
1955-02-15 00:00:00.000000000,2,-1.8010962,0.07800842
1955-03-16 12:00:00.000000000,3,-1.2784432,-0.14314765
1955-04-16 00:00:00.000000000,4,-2.2647495,0.31353116
1955-05-16 12:00:00.000000000,5,-1.4464853,-0.8800751
1955-06-16 00:00:00.000000000,6,-1.1207327,-1.1425232
1955-07-16 12:00:00.000000000,7,-1.6271125,-0.5582241
1955-08-16 12:00:00.000000000,8,-1.2957803,-0.44921157
1955-09-16 00:00:00.000000000,9,-1.3983805,-1.0041904
1955-10-16 12:00:00.000000000,10,-2.3928328,-0.95756215
1955-11-16 00:00:00.000000000,11,-1.9659556,-1.5041149
1955-12-16 12:00:00.000000000,12,-2.0887592,-0.8649424
1956-01-16 12:00:00.000000000,1,-1.7191101,-0.7274843
1956-02-15 12:00:00.000000000,2,-1.7872062,-0.112542205
1956-03-16 12:00:00.000000000,3,-2.0738137,0.6118327
1956-04-16 00:00:00.000000000,4,-1.7023025,0.20648433
1956-05-16 12:00:00.000000000,5,-1.5729152,0.022412008
1956-06-16 00:00:00.000000000,6,-2.0579515,0.37040937
1956-07-16 12:00:00.000000000,7,-2.2730968,0.6066545
1956-08-16 12:00:00.000000000,8,-1.4264082,-0.10506055
1956-09-16 00:00:00.000000000,9,-1.6170201,0.011362032
1956-10-16 12:00:00.000000000,10,-1.4643903,-0.09163716
1956-11-16 00:00:00.000000000,11,-1.2015097,-0.63072556
1956-12-16 12:00:00.000000000,12,-0.40123135,-0.9050427
1957-01-16 12:00:00.000000000,1,0.1805464,-1.1914164
1957-02-15 00:00:00.000000000,2,-0.062728465,-0.03896357
1957-03-16 12:00:00.000000000,3,-0.54516166,1.155999
1957-04-16 00:00:00.000000000,4,-0.02161362,0.96370846
1957-05-16 12:00:00.000000000,5,-0.03758812,1.4436038
1957-06-16 00:00:00.000000000,6,-0.56775767,2.016006
1957-07-16 12:00:00.000000000,7,-0.12725635,2.2256367
1957-08-16 12:00:00.000000000,8,0.21212795,1.62836
1957-09-16 00:00:00.000000000,9,0.21412648,1.3873483
1957-10-16 12:00:00.000000000,10,0.49036467,1.2423179
1957-11-16 00:00:00.000000000,11,0.52251333,1.4890983
1957-12-16 12:00:00.000000000,12,0.96826553,1.1934773
1958-01-16 12:00:00.000000000,1,1.7946169,0.5759856
1958-02-15 00:00:00.000000000,2,1.6502115,0.41342086
1958-03-16 12:00:00.000000000,3,1.4480112,0.1590695
1958-04-16 00:00:00.000000000,4,0.4899202,0.5801732
1958-05-16 12:00:00.000000000,5,0.9335501,0.1458195
1958-06-16 00:00:00.000000000,6,0.6786098,0.3131709
1958-07-16 12:00:00.000000000,7,0.51909256,0.27213296
1958-08-16 12:00:00.000000000,8,1.0963211,-0.3130648
1958-09-16 00:00:00.000000000,9,0.46337304,-0.24510942
1958-10-16 12:00:00.000000000,10,0.6884672,-0.36863086
1958-11-16 00:00:00.000000000,11,0.78995275,-0.26448286
1958-12-16 12:00:00.000000000,12,1.0270526,-0.38096744
1959-01-16 12:00:00.000000000,1,1.0195788,-0.37807617
1959-02-15 00:00:00.000000000,2,0.79648095,-0.15315218
1959-03-16 12:00:00.000000000,3,0.15394445,0.5065309
1959-04-16 00:00:00.000000000,4,0.6230018,0.16379534
1959-05-16 12:00:00.000000000,5,0.7442772,-0.19764796
1959-06-16 00:00:00.000000000,6,0.2385432,-0.36389413
1959-07-16 12:00:00.000000000,7,0.42743745,-0.45607406
1959-08-16 12:00:00.000000000,8,0.6697912,-0.9392084
1959-09-16 00:00:00.000000000,9,0.46574223,-0.63061476
1959-10-16 12:00:00.000000000,10,0.35757753,-0.037072167
1959-11-16 00:00:00.000000000,11,-0.28743654,0.07493104
1959-12-16 12:00:00.000000000,12,-0.31040183,0.06540662
1960-01-16 12:00:00.000000000,1,-0.4875501,0.46185023
1960-02-15 12:00:00.000000000,2,-0.5525602,0.103236094
1960-03-16 12:00:00.000000000,3,-0.30533797,0.34157535
1960-04-16 00:00:00.000000000,4,0.47274575,-0.49697757
1960-05-16 12:00:00.000000000,5,0.3304401,-0.18106501
1960-06-16 00:00:00.000000000,6,-0.01871713,-0.36217886
1960-07-16 12:00:00.000000000,7,0.16453344,-0.38390023
1960-08-16 12:00:00.000000000,8,0.11546022,-0.05559948
1960-09-16 00:00:00.000000000,9,0.14856207,0.074992925
1960-10-16 12:00:00.000000000,10,0.234869,-0.58700055
1960-11-16 00:00:00.000000000,11,0.08031912,-1.0236713
1960-12-16 12:00:00.000000000,12,0.61679876,-0.68592393
1961-01-16 12:00:00.000000000,1,-0.156724,-0.074551724
1961-02-15 00:00:00.000000000,2,-0.2013714,0.37127295
1961-03-16 12:00:00.000000000,3,-0.4387741,0.29651424
1961-04-16 00:00:00.000000000,4,-0.48190603,0.61897707
1961-05-16 12:00:00.000000000,5,-0.30640084,0.25187254
1961-06-16 00:00:00.000000000,6,-0.15901177,0.19065201
1961-07-16 12:00:00.000000000,7,-0.28558797,-0.60336185
1961-08-16 12:00:00.000000000,8,-0.41903502,-0.29541242
1961-09-16 00:00:00.000000000,9,-0.44017392,-0.723393
1961-10-16 12:00:00.000000000,10,-0.74420965,-0.57404107
1961-11-16 00:00:00.000000000,11,-0.8679026,0.109989576
1961-12-16 12:00:00.000000000,12,-1.1983057,0.19068457
1962-01-16 12:00:00.000000000,1,-0.9463303,0.07259883
1962-02-15 00:00:00.000000000,2,-0.47701848,-0.05297081
1962-03-16 12:00:00.000000000,3,-0.18763767,-0.8875487
1962-04-16 00:00:00.000000000,4,-0.116513446,-1.1995734
1962-05-16 12:00:00.000000000,5,-0.8218907,-0.23450501
1962-06-16 00:00:00.000000000,6,-0.3920958,-0.57362336
1962-07-16 12:00:00.000000000,7,-0.28031546,-0.39698556
1962-08-16 12:00:00.000000000,8,-0.3732562,0.078039095
1962-09-16 00:00:00.000000000,9,-0.7490228,-0.1705773
1962-10-16 12:00:00.000000000,10,-0.81639206,-0.22777045
1962-11-16 00:00:00.000000000,11,-0.5528616,-0.42135945
1962-12-16 12:00:00.000000000,12,-0.75314075,-0.53021747
1963-01-16 12:00:00.000000000,1,-0.5864547,-0.006689822
1963-02-15 00:00:00.000000000,2,0.07009723,-0.61503816
1963-03-16 12:00:00.000000000,3,-0.036144804,0.049393546
1963-04-16 00:00:00.000000000,4,0.5036988,-0.51019764
1963-05-16 12:00:00.000000000,5,0.055026084,0.16376765
1963-06-16 00:00:00.000000000,6,-0.0966601,0.3915216
1963-07-16 12:00:00.000000000,7,0.10308736,0.98333305
1963-08-16 12:00:00.000000000,8,0.5093241,0.85555845
1963-09-16 00:00:00.000000000,9,0.4263485,0.8152716
1963-10-16 12:00:00.000000000,10,0.78645235,0.6679891
1963-11-16 00:00:00.000000000,11,0.8609421,0.33264384
1963-12-16 12:00:00.000000000,12,0.7756402,0.6231269
1964-01-16 12:00:00.000000000,1,0.65475565,0.04460907
1964-02-15 12:00:00.000000000,2,0.51050466,-0.49784052
1964-03-16 12:00:00.000000000,3,-0.41632506,-0.25652134
1964-04-16 00:00:00.000000000,4,-0.110653184,-1.1480508
1964-05-16 12:00:00.000000000,5,0.12776135,-1.9808328
1964-06-16 00:00:00.000000000,6,-0.4651414,-1.4377608
1964-07-16 12:00:00.000000000,7,-0.50468636,-0.8604997
1964-08-16 12:00:00.000000000,8,-1.1436468,-0.77442557
1964-09-16 00:00:00.000000000,9,-1.8682059,0.21454313
1964-10-16 12:00:00.000000000,10,-1.679118,-0.3079479
1964-11-16 00:00:00.000000000,11,-1.9189305,0.12634033
1964-12-16 12:00:00.000000000,12,-1.9317007,-0.026487524
1965-01-16 12:00:00.000000000,1,-1.2919444,0.2642297
1965-02-15 00:00:00.000000000,2,-1.2816863,0.7450439
1965-03-16 12:00:00.000000000,3,-1.4334173,1.2998164
1965-04-16 00:00:00.000000000,4,-1.1573197,1.6687753
1965-05-16 12:00:00.000000000,5,-1.0501484,2.2008033
1965-06-16 00:00:00.000000000,6,-1.0441726,2.3581288
1965-07-16 12:00:00.000000000,7,-0.8043924,2.5137537
1965-08-16 12:00:00.000000000,8,-0.15330958,2.3655005
1965-09-16 00:00:00.000000000,9,0.2768661,1.8637421
1965-10-16 12:00:00.000000000,10,0.9221253,1.5694209
1965-11-16 00:00:00.000000000,11,1.1344186,1.4849882
1965-12-16 12:00:00.000000000,12,0.86121875,1.6614296
1966-01-16 12:00:00.000000000,1,0.7881652,1.2424887
1966-02-15 00:00:00.000000000,2,0.5733029,0.5669975
1966-03-16 12:00:00.000000000,3,1.8426026,-0.941529
1966-04-16 00:00:00.000000000,4,1.3782157,-0.93269384
1966-05-16 12:00:00.000000000,5,1.1505591,-1.2430055
1966-06-16 00:00:00.000000000,6,1.1345186,-1.122378
1966-07-16 12:00:00.000000000,7,1.1397334,-0.79622865
1966-08-16 12:00:00.000000000,8,1.0315441,-0.9727456
1966-09-16 00:00:00.000000000,9,0.9709073,-1.1051462
1966-10-16 12:00:00.000000000,10,0.5463495,-0.67736703
1966-11-16 00:00:00.000000000,11,0.6467758,-1.1471049
1966-12-16 12:00:00.000000000,12,0.46950957,-1.1184444
1967-01-16 12:00:00.000000000,1,-0.38736275,-0.5172545
1967-02-15 00:00:00.000000000,2,-0.8068859,-0.06175525
1967-03-16 12:00:00.000000000,3,-0.09369708,-0.6072364
1967-04-16 00:00:00.000000000,4,0.07589573,-0.82196474
1967-05-16 12:00:00.000000000,5,0.46515185,-0.84527004
1967-06-16 00:00:00.000000000,6,0.20948331,-0.5361825
1967-07-16 12:00:00.000000000,7,0.101442136,-0.6889841
1967-08-16 12:00:00.000000000,8,-0.059865173,-1.1401795
1967-09-16 00:00:00.000000000,9,0.087019,-1.4852554
1967-10-16 12:00:00.000000000,10,0.12683605,-1.541687
1967-11-16 00:00:00.000000000,11,0.08675301,-1.3177078
1967-12-16 12:00:00.000000000,12,0.0071201203,-1.2740004
1968-01-16 12:00:00.000000000,1,-0.17719176,-1.316588
1968-02-15 12:00:00.000000000,2,0.23383354,-1.5352647
1968-03-16 12:00:00.000000000,3,-0.34347406,-1.1760701
1968-04-16 00:00:00.000000000,4,-0.08964614,-1.0170699
1968-05-16 12:00:00.000000000,5,0.27047327,-1.4173816
1968-06-16 00:00:00.000000000,6,1.0062195,-1.2715861
1968-07-16 12:00:00.000000000,7,0.42043296,-0.2866988
1968-08-16 12:00:00.000000000,8,0.25432816,0.14882672
1968-09-16 00:00:00.000000000,9,-0.059889175,0.4344423
1968-10-16 12:00:00.000000000,10,0.8947006,-0.2667353
1968-11-16 00:00:00.000000000,11,1.153992,-0.17343858
1968-12-16 12:00:00.000000000,12,0.98188615,0.2356572
1969-01-16 12:00:00.000000000,1,2.1123416,-0.69233215
1969-02-15 00:00:00.000000000,2,2.247954,-0.7807682
1969-03-16 12:00:00.000000000,3,1.0435809,0.2136777
1969-04-16 00:00:00.000000000,4,0.71926135,0.380368
1969-05-16 12:00:00.000000000,5,0.17218249,1.2459689
1969-06-16 00:00:00.000000000,6,0.16364732,0.9659412
1969-07-16 12:00:00.000000000,7,0.2897689,0.40693414
1969-08-16 12:00:00.000000000,8,0.51986194,0.42318234
1969-09-16 00:00:00.000000000,9,0.7299121,0.36635697
1969-10-16 12:00:00.000000000,10,0.45628026,1.0313817
1969-11-16 00:00:00.000000000,11,0.62547183,0.84209126
1969-12-16 12:00:00.000000000,12,0.537756,0.79313827
1970-01-16 12:00:00.000000000,1,0.6323705,0.44081658
1970-02-15 00:00:00.000000000,2,0.77584815,-0.3820441
1970-03-16 12:00:00.000000000,3,0.58611274,-0.50289863
1970-04-16 00:00:00.000000000,4,0.29904684,-0.39183345
1970-05-16 12:00:00.000000000,5,0.64769185,-1.053024
1970-06-16 00:00:00.000000000,6,0.35622767,-1.3789066
1970-07-16 12:00:00.000000000,7,0.082792595,-2.2287004
1970-08-16 12:00:00.000000000,8,-0.5030198,-1.6144627
1970-09-16 00:00:00.000000000,9,-0.7891257,-0.99827385
1970-10-16 12:00:00.000000000,10,-1.2543257,-0.44256923
1970-11-16 00:00:00.000000000,11,-0.99131835,-1.0418367
1970-12-16 12:00:00.000000000,12,-1.9475946,-0.5345048
1971-01-16 12:00:00.000000000,1,-2.2856479,-0.4736473
1971-02-15 00:00:00.000000000,2,-1.9652691,-0.9235575
1971-03-16 12:00:00.000000000,3,-2.3836126,-0.21173355
1971-04-16 00:00:00.000000000,4,-2.0412714,0.24604404
1971-05-16 12:00:00.000000000,5,-1.6291611,-0.19664599
1971-06-16 00:00:00.000000000,6,-1.8649881,-0.030493077
1971-07-16 12:00:00.000000000,7,-1.8547319,0.34012777
1971-08-16 12:00:00.000000000,8,-1.7515826,-0.13478318
1971-09-16 00:00:00.000000000,9,-2.0056608,0.1134857
1971-10-16 12:00:00.000000000,10,-1.5457511,-0.45796075
1971-11-16 00:00:00.000000000,11,-1.7328734,-0.30933166
1971-12-16 12:00:00.000000000,12,-1.8405546,-0.23421645
1972-01-16 12:00:00.000000000,1,-1.4106091,0.5288601
1972-02-15 12:00:00.000000000,2,-0.8431205,0.6300235
1972-03-16 12:00:00.000000000,3,-1.0121762,0.772456
1972-04-16 00:00:00.000000000,4,-0.3661929,1.0501789
1972-05-16 12:00:00.000000000,5,-0.055453327,1.1325291
1972-06-16 00:00:00.000000000,6,-0.5437907,2.1898384
1972-07-16 12:00:00.000000000,7,-0.6052629,2.805937
1972-08-16 12:00:00.000000000,8,-0.50975907,3.4466789
1972-09-16 00:00:00.000000000,9,-0.30335194,2.7786217
1972-10-16 12:00:00.000000000,10,0.6494392,2.4322221
1972-11-16 00:00:00.000000000,11,0.18630931,2.8930466
1972-12-16 12:00:00.000000000,12,0.5422457,3.1034486
1973-01-16 12:00:00.000000000,1,0.6985631,1.9855217
1973-02-15 00:00:00.000000000,2,0.6108506,0.8054679
1973-03-16 12:00:00.000000000,3,0.56769514,0.16928838
1973-04-16 00:00:00.000000000,4,0.009725048,-0.41873944
1973-05-16 12:00:00.000000000,5,0.0544488,-0.9330695
1973-06-16 00:00:00.000000000,6,-0.65561664,-0.8149383
1973-07-16 12:00:00.000000000,7,-0.65176535,-1.1409951
1973-08-16 12:00:00.000000000,8,-1.1145743,-1.0154967
1973-09-16 00:00:00.000000000,9,-1.6505117,-0.6990034
1973-10-16 12:00:00.000000000,10,-2.0315638,-0.46840483
1973-11-16 00:00:00.000000000,11,-2.1897953,-0.69372797
1973-12-16 12:00:00.000000000,12,-2.8608232,-0.470732
1974-01-16 12:00:00.000000000,1,-2.9746594,-0.33194217
1974-02-15 00:00:00.000000000,2,-2.4766657,-0.13618119
1974-03-16 12:00:00.000000000,3,-2.5987427,0.454743
1974-04-16 00:00:00.000000000,4,-2.0071473,0.5396626
1974-05-16 12:00:00.000000000,5,-2.1472797,1.0187293
1974-06-16 00:00:00.000000000,6,-2.1333337,0.96791756
1974-07-16 12:00:00.000000000,7,-2.1886044,0.9229654
1974-08-16 12:00:00.000000000,8,-1.6101216,0.8453089
1974-09-16 00:00:00.000000000,9,-1.8083318,0.5173353
1974-10-16 12:00:00.000000000,10,-1.5829631,-0.1045665
1974-11-16 00:00:00.000000000,11,-1.7861152,0.07338643
1974-12-16 12:00:00.000000000,12,-1.8594515,0.022416476
1975-01-16 12:00:00.000000000,1,-1.8925449,0.38269347
1975-02-15 00:00:00.000000000,2,-1.4438401,0.1475409
1975-03-16 12:00:00.000000000,3,-2.1688104,0.90333813
1975-04-16 00:00:00.000000000,4,-2.2663383,1.0794469
1975-05-16 12:00:00.000000000,5,-2.3350697,0.3905326
1975-06-16 00:00:00.000000000,6,-2.3886538,0.03573581
1975-07-16 12:00:00.000000000,7,-2.8738723,0.6500282
1975-08-16 12:00:00.000000000,8,-2.91465,0.74978346
1975-09-16 00:00:00.000000000,9,-3.3337767,0.44634104
1975-10-16 12:00:00.000000000,10,-3.487769,0.484681
1975-11-16 00:00:00.000000000,11,-3.430655,0.25508505
1975-12-16 12:00:00.000000000,12,-3.3189836,-0.106835686
1976-01-16 12:00:00.000000000,1,-3.1499023,-0.14096284
1976-02-15 12:00:00.000000000,2,-2.6540737,0.52371037
1976-03-16 12:00:00.000000000,3,-1.9890558,0.57099867
1976-04-16 00:00:00.000000000,4,-2.1086752,1.1880367
1976-05-16 12:00:00.000000000,5,-2.3268046,1.6775422
1976-06-16 00:00:00.000000000,6,-1.9002777,2.2805686
1976-07-16 12:00:00.000000000,7,-1.9175218,2.5420833
1976-08-16 12:00:00.000000000,8,-1.7060488,2.6405125
1976-09-16 00:00:00.000000000,9,-0.7743799,1.9709529
1976-10-16 12:00:00.000000000,10,-0.08225219,1.6110778
1976-11-16 00:00:00.000000000,11,0.30971456,1.1166005
1976-12-16 12:00:00.000000000,12,-0.1995156,1.2183902
1977-01-16 12:00:00.000000000,1,-0.09103437,1.4345894
1977-02-15 00:00:00.000000000,2,0.04406828,0.81786925
1977-03-16 12:00:00.000000000,3,-0.33749282,0.83658653
1977-04-16 00:00:00.000000000,4,-0.6250102,0.11315721
1977-05-16 12:00:00.000000000,5,-0.33945736,0.33987665
1977-06-16 00:00:00.000000000,6,-0.1973489,0.6919242
1977-07-16 12:00:00.000000000,7,0.22163595,0.45319766
1977-08-16 12:00:00.000000000,8,0.54174525,-0.3835616
1977-09-16 00:00:00.000000000,9,0.86048895,-0.41744202
1977-10-16 12:00:00.000000000,10,0.8325158,0.17899893
1977-11-16 00:00:00.000000000,11,0.81322736,0.27715528
1977-12-16 12:00:00.000000000,12,0.9809143,-0.07554928
1978-01-16 12:00:00.000000000,1,0.7112164,0.17526226
1978-02-15 00:00:00.000000000,2,0.31865975,0.17665367
1978-03-16 12:00:00.000000000,3,0.17944062,-0.27434748
1978-04-16 00:00:00.000000000,4,-0.1268286,-0.6048012
1978-05-16 12:00:00.000000000,5,0.2504467,-1.0258778
1978-06-16 00:00:00.000000000,6,0.1500599,-1.2318074
1978-07-16 12:00:00.000000000,7,0.17916875,-0.9717035
1978-08-16 12:00:00.000000000,8,-0.0099641895,-1.0729394
1978-09-16 00:00:00.000000000,9,-0.47540668,-0.43558213
1978-10-16 12:00:00.000000000,10,-0.41365927,0.0032022754
1978-11-16 00:00:00.000000000,11,-0.5052753,0.47533822
1978-12-16 12:00:00.000000000,12,-0.73713374,0.915717
1979-01-16 12:00:00.000000000,1,-0.2832479,0.37713286
1979-02-15 00:00:00.000000000,2,-0.30477563,0.16521375
