time,month,sst
1870-01-16 11:59:59.505615234,1,0.42611852
1870-02-14 23:59:59.340820312,2,0.2121219
1870-03-16 11:59:59.340820312,3,0.1901361
1870-04-15 23:59:59.340820312,4,-0.12055099
1870-05-16 12:00:00.000000000,5,0.113756895
1870-06-16 00:00:00.000000000,6,0.4236731
1870-07-16 12:00:00.000000000,7,0.45127708
1870-08-16 12:00:00.000000000,8,0.4361279
1870-09-16 00:00:00.000000000,9,0.026216775
1870-10-16 12:00:00.000000000,10,0.069457024
1870-11-16 00:00:00.000000000,11,0.193658
1870-12-16 12:00:00.000000000,12,-0.08511531
1871-01-16 12:00:00.000000000,1,0.0558829
1871-02-15 00:00:00.000000000,2,0.10641989
1871-03-16 12:00:00.000000000,3,0.1574238
1871-04-16 00:00:00.000000000,4,0.350246
1871-05-16 12:00:00.000000000,5,0.43123242
1871-06-16 00:00:00.000000000,6,0.62455773
1871-07-16 12:00:00.000000000,7,0.56838393
1871-08-16 12:00:00.000000000,8,0.3073869
1871-09-16 00:00:00.000000000,9,0.39391005
1871-10-16 12:00:00.000000000,10,0.21490115
1871-11-16 00:00:00.000000000,11,0.4579397
1871-12-16 12:00:00.000000000,12,0.40328693
1872-01-16 12:00:00.000000000,1,0.70143795
1872-02-15 12:00:00.000000000,2,0.42320716
1872-03-16 12:00:00.000000000,3,0.20343202
1872-04-16 00:00:00.000000000,4,0.24229142
1872-05-16 12:00:00.000000000,5,0.31839865
1872-06-16 00:00:00.000000000,6,0.51477104
1872-07-16 12:00:00.000000000,7,0.5217388
1872-08-16 12:00:00.000000000,8,0.49535728
1872-09-16 00:00:00.000000000,9,0.49568582
1872-10-16 12:00:00.000000000,10,0.35588408
1872-11-16 00:00:00.000000000,11,0.45973355
1872-12-16 12:00:00.000000000,12,0.43479076
1873-01-16 12:00:00.000000000,1,0.54025537
1873-02-15 00:00:00.000000000,2,0.70441794
1873-03-16 12:00:00.000000000,3,0.82081604
1873-04-16 00:00:00.000000000,4,0.99933803
1873-05-16 12:00:00.000000000,5,0.648803
1873-06-16 00:00:00.000000000,6,0.62603426
1873-07-16 12:00:00.000000000,7,0.84030426
1873-08-16 12:00:00.000000000,8,0.7552602
1873-09-16 00:00:00.000000000,9,0.9009217
1873-10-16 12:00:00.000000000,10,0.6051928
1873-11-16 00:00:00.000000000,11,0.5508816
1873-12-16 12:00:00.000000000,12,-0.046212703
1874-01-16 12:00:00.000000000,1,-0.0464361
1874-02-15 00:00:00.000000000,2,-0.22596896
1874-03-16 12:00:00.000000000,3,-0.4571941
1874-04-16 00:00:00.000000000,4,-0.6082342
1874-05-16 12:00:00.000000000,5,-0.7308258
1874-06-16 00:00:00.000000000,6,-0.40940323
1874-07-16 12:00:00.000000000,7,-0.1366966
1874-08-16 12:00:00.000000000,8,-0.17100954
1874-09-16 00:00:00.000000000,9,0.13300735
1874-10-16 12:00:00.000000000,10,-0.043996394
1874-11-16 00:00:00.000000000,11,0.04313886
1874-12-16 12:00:00.000000000,12,0.20263684
1875-01-16 12:00:00.000000000,1,0.36944053
1875-02-15 00:00:00.000000000,2,1.0369605
1875-03-16 12:00:00.000000000,3,0.82584333
1875-04-16 00:00:00.000000000,4,0.6359589
1875-05-16 12:00:00.000000000,5,0.6904737
1875-06-16 00:00:00.000000000,6,0.6506444
1875-07-16 12:00:00.000000000,7,0.3689089
1875-08-16 12:00:00.000000000,8,0.5651281
1875-09-16 00:00:00.000000000,9,0.44322702
1875-10-16 12:00:00.000000000,10,0.5386312
1875-11-16 00:00:00.000000000,11,0.9566122
1875-12-16 12:00:00.000000000,12,0.64075315
1876-01-16 12:00:00.000000000,1,0.682437
1876-02-15 12:00:00.000000000,2,0.41368887
1876-03-16 12:00:00.000000000,3,0.49720925
1876-04-16 00:00:00.000000000,4,0.31626445
1876-05-16 12:00:00.000000000,5,0.19907463
1876-06-16 00:00:00.000000000,6,0.2539773
1876-07-16 12:00:00.000000000,7,0.034276813
1876-08-16 12:00:00.000000000,8,0.11328983
1876-09-16 00:00:00.000000000,9,-0.22216925
1876-10-16 12:00:00.000000000,10,-0.5876169
1876-11-16 00:00:00.000000000,11,-0.82317156
1876-12-16 12:00:00.000000000,12,-0.94496024
1877-01-16 12:00:00.000000000,1,-0.6141016
1877-02-15 00:00:00.000000000,2,-0.5196254
1877-03-16 12:00:00.000000000,3,-0.3168653
1877-04-16 00:00:00.000000000,4,-0.33977687
1877-05-16 12:00:00.000000000,5,-0.24364191
1877-06-16 00:00:00.000000000,6,0.37675536
1877-07-16 12:00:00.000000000,7,0.2490289
1877-08-16 12:00:00.000000000,8,0.32965496
1877-09-16 00:00:00.000000000,9,0.65585834
1877-10-16 12:00:00.000000000,10,0.7086911
1877-11-16 00:00:00.000000000,11,0.52218485
1877-12-16 12:00:00.000000000,12,0.60996264
1878-01-16 12:00:00.000000000,1,0.09251034
1878-02-15 00:00:00.000000000,2,0.04173699
1878-03-16 12:00:00.000000000,3,0.09936315
1878-04-16 00:00:00.000000000,4,0.45813665
1878-05-16 12:00:00.000000000,5,0.37496746
1878-06-16 00:00:00.000000000,6,0.1745741
1878-07-16 12:00:00.000000000,7,-0.040954024
1878-08-16 12:00:00.000000000,8,0.024997085
1878-09-16 00:00:00.000000000,9,-0.0325692
1878-10-16 12:00:00.000000000,10,-0.27296475
1878-11-16 00:00:00.000000000,11,-0.35798344
1878-12-16 12:00:00.000000000,12,-0.48731476
1879-01-16 12:00:00.000000000,1,-0.3475331
1879-02-15 00:00:00.000000000,2,-0.38420814
1879-03-16 12:00:00.000000000,3,-0.275893
1879-04-16 00:00:00.000000000,4,-0.4533855
1879-05-16 12:00:00.000000000,5,-0.28353265
1879-06-16 00:00:00.000000000,6,-0.16917634
1879-07-16 12:00:00.000000000,7,-0.18876845
1879-08-16 12:00:00.000000000,8,-0.22981387
1879-09-16 00:00:00.000000000,9,-0.035264194
1879-10-16 12:00:00.000000000,10,-0.090373605
1879-11-16 00:00:00.000000000,11,0.010295451
1879-12-16 12:00:00.000000000,12,0.11937079
1880-01-16 12:00:00.000000000,1,0.3389678
1880-02-15 12:00:00.000000000,2,0.6027032
1880-03-16 12:00:00.000000000,3,0.06310353
1880-04-16 00:00:00.000000000,4,-0.33565378
1880-05-16 12:00:00.000000000,5,-0.57899904
1880-06-16 00:00:00.000000000,6,-0.38828442
1880-07-16 12:00:00.000000000,7,-0.5411727
1880-08-16 12:00:00.000000000,8,-0.3880813
1880-09-16 00:00:00.000000000,9,-0.41133565
1880-10-16 12:00:00.000000000,10,-0.33694112
1880-11-16 00:00:00.000000000,11,-0.16685125
1880-12-16 12:00:00.000000000,12,-0.02189821
1881-01-16 12:00:00.000000000,1,0.09129074
1881-02-15 00:00:00.000000000,2,0.08005005
1881-03-16 12:00:00.000000000,3,0.33406162
1881-04-16 00:00:00.000000000,4,0.3178872
1881-05-16 12:00:00.000000000,5,0.5435847
1881-06-16 00:00:00.000000000,6,0.6199975
1881-07-16 12:00:00.000000000,7,0.53413576
1881-08-16 12:00:00.000000000,8,0.2590905
1881-09-16 00:00:00.000000000,9,0.05414501
1881-10-16 12:00:00.000000000,10,0.109966666
1881-11-16 00:00:00.000000000,11,-0.095670074
1881-12-16 12:00:00.000000000,12,-0.0044718087
1882-01-16 12:00:00.000000000,1,0.13469803
1882-02-15 00:00:00.000000000,2,0.4561192
1882-03-16 12:00:00.000000000,3,0.38387313
1882-04-16 00:00:00.000000000,4,-0.0006798506
1882-05-16 12:00:00.000000000,5,-0.6062049
1882-06-16 00:00:00.000000000,6,-0.5389389
1882-07-16 12:00:00.000000000,7,-0.332567
1882-08-16 12:00:00.000000000,8,-0.016193628
1882-09-16 00:00:00.000000000,9,-0.28896564
1882-10-16 12:00:00.000000000,10,-0.23464364
1882-11-16 00:00:00.000000000,11,-0.1346134
1882-12-16 12:00:00.000000000,12,-0.23133907
1883-01-16 12:00:00.000000000,1,-0.4873053
1883-02-15 00:00:00.000000000,2,-0.08406016
1883-03-16 12:00:00.000000000,3,0.03485146
1883-04-16 00:00:00.000000000,4,0.051023692
1883-05-16 12:00:00.000000000,5,0.07790142
1883-06-16 00:00:00.000000000,6,0.014660448
1883-07-16 12:00:00.000000000,7,-0.39297214
1883-08-16 12:00:00.000000000,8,-0.15766963
1883-09-16 00:00:00.000000000,9,-0.034878135
1883-10-16 12:00:00.000000000,10,-0.1574521
1883-11-16 00:00:00.000000000,11,0.003108412
1883-12-16 12:00:00.000000000,12,0.13273594
1884-01-16 12:00:00.000000000,1,0.378613
1884-02-15 12:00:00.000000000,2,0.21422419
1884-03-16 12:00:00.000000000,3,0.05560437
1884-04-16 00:00:00.000000000,4,0.0457204
1884-05-16 12:00:00.000000000,5,0.12805831
1884-06-16 00:00:00.000000000,6,0.3469165
1884-07-16 12:00:00.000000000,7,-0.13010663
1884-08-16 12:00:00.000000000,8,-0.26620653
1884-09-16 00:00:00.000000000,9,-0.35852864
1884-10-16 12:00:00.000000000,10,-0.49285597
1884-11-16 00:00:00.000000000,11,-0.41510278
1884-12-16 12:00:00.000000000,12,-0.32079643
1885-01-16 12:00:00.000000000,1,-0.11243051
1885-02-15 00:00:00.000000000,2,-0.3009011
1885-03-16 12:00:00.000000000,3,-0.19416687
1885-04-16 00:00:00.000000000,4,-0.10057503
1885-05-16 12:00:00.000000000,5,0.12978691
1885-06-16 00:00:00.000000000,6,0.14980295
1885-07-16 12:00:00.000000000,7,0.20991006
1885-08-16 12:00:00.000000000,8,0.429714
1885-09-16 00:00:00.000000000,9,0.2644261
1885-10-16 12:00:00.000000000,10,0.114206135
1885-11-16 00:00:00.000000000,11,0.293885
1885-12-16 12:00:00.000000000,12,0.29723004
1886-01-16 12:00:00.000000000,1,0.33353287
1886-02-15 00:00:00.000000000,2,0.3271165
1886-03-16 12:00:00.000000000,3,0.88701725
1886-04-16 00:00:00.000000000,4,0.63710475
1886-05-16 12:00:00.000000000,5,0.552701
1886-06-16 00:00:00.000000000,6,0.4652519
1886-07-16 12:00:00.000000000,7,0.68149924
1886-08-16 12:00:00.000000000,8,0.41841573
1886-09-16 00:00:00.000000000,9,0.3391931
1886-10-16 12:00:00.000000000,10,0.23313777
1886-11-16 00:00:00.000000000,11,0.4492584
1886-12-16 12:00:00.000000000,12,0.4683184
1887-01-16 12:00:00.000000000,1,-0.20524764
1887-02-15 00:00:00.000000000,2,0.04816836
1887-03-16 12:00:00.000000000,3,-0.048392594
1887-04-16 00:00:00.000000000,4,0.023554742
1887-05-16 12:00:00.000000000,5,-0.16582432
1887-06-16 00:00:00.000000000,6,-0.09194255
1887-07-16 12:00:00.000000000,7,0.10320416
1887-08-16 12:00:00.000000000,8,-0.47044522
1887-09-16 00:00:00.000000000,9,-0.12312347
1887-10-16 12:00:00.000000000,10,-0.16783878
1887-11-16 00:00:00.000000000,11,-0.032592118
1887-12-16 12:00:00.000000000,12,-0.32819423
1888-01-16 12:00:00.000000000,1,-0.3992231
1888-02-15 12:00:00.000000000,2,-0.51437163
1888-03-16 12:00:00.000000000,3,-0.721344
1888-04-16 00:00:00.000000000,4,-0.67872113
1888-05-16 12:00:00.000000000,5,-0.44497755
1888-06-16 00:00:00.000000000,6,-0.46627155
1888-07-16 12:00:00.000000000,7,-0.23891306
1888-08-16 12:00:00.000000000,8,-0.091120094
1888-09-16 00:00:00.000000000,9,-0.24953938
1888-10-16 12:00:00.000000000,10,-0.1331839
1888-11-16 00:00:00.000000000,11,-0.24408448
1888-12-16 12:00:00.000000000,12,-0.17729834
1889-01-16 12:00:00.000000000,1,0.0785113
1889-02-15 00:00:00.000000000,2,0.26763698
1889-03-16 12:00:00.000000000,3,0.04984823
1889-04-16 00:00:00.000000000,4,0.004071772
1889-05-16 12:00:00.000000000,5,0.34182483
1889-06-16 00:00:00.000000000,6,0.5808848
1889-07-16 12:00:00.000000000,7,0.5804918
1889-08-16 12:00:00.000000000,8,0.6316516
1889-09-16 00:00:00.000000000,9,0.6490278
1889-10-16 12:00:00.000000000,10,0.39109698
1889-11-16 00:00:00.000000000,11,0.5100853
1889-12-16 12:00:00.000000000,12,0.42770976
1890-01-16 12:00:00.000000000,1,0.49274397
1890-02-15 00:00:00.000000000,2,0.28543645
1890-03-16 12:00:00.000000000,3,0.07015994
1890-04-16 00:00:00.000000000,4,0.013729513
1890-05-16 12:00:00.000000000,5,-0.017099112
1890-06-16 00:00:00.000000000,6,-0.14225486
1890-07-16 12:00:00.000000000,7,-0.041535974
1890-08-16 12:00:00.000000000,8,-0.15437332
1890-09-16 00:00:00.000000000,9,0.049082518
1890-10-16 12:00:00.000000000,10,-0.04891184
1890-11-16 00:00:00.000000000,11,-0.020630896
1890-12-16 12:00:00.000000000,12,-0.02219522
1891-01-16 12:00:00.000000000,1,-0.04717487
1891-02-15 00:00:00.000000000,2,-0.17524627
1891-03-16 12:00:00.000000000,3,-0.24707574
1891-04-16 00:00:00.000000000,4,-0.24063867
1891-05-16 12:00:00.000000000,5,-0.19142991
1891-06-16 00:00:00.000000000,6,-0.020646036
1891-07-16 12:00:00.000000000,7,-0.3347497
1891-08-16 12:00:00.000000000,8,-0.34019843
1891-09-16 00:00:00.000000000,9,-0.13531506
1891-10-16 12:00:00.000000000,10,-0.018323034
1891-11-16 00:00:00.000000000,11,0.027857542
1891-12-16 12:00:00.000000000,12,0.00935775
1892-01-16 12:00:00.000000000,1,0.025722593
1892-02-15 12:00:00.000000000,2,0.114491284
1892-03-16 12:00:00.000000000,3,-0.046441168
1892-04-16 00:00:00.000000000,4,-0.5207023
1892-05-16 12:00:00.000000000,5,-0.77171993
1892-06-16 00:00:00.000000000,6,-0.6897306
1892-07-16 12:00:00.000000000,7,-0.49862194
1892-08-16 12:00:00.000000000,8,-0.22677577
1892-09-16 00:00:00.000000000,9,-0.027985811
1892-10-16 12:00:00.000000000,10,-0.32837057
1892-11-16 00:00:00.000000000,11,0.12133457
1892-12-16 12:00:00.000000000,12,-0.101558864
1893-01-16 12:00:00.000000000,1,0.027781129
1893-02-15 00:00:00.000000000,2,-0.33980906
1893-03-16 12:00:00.000000000,3,-0.4127836
1893-04-16 00:00:00.000000000,4,-0.52921134
1893-05-16 12:00:00.000000000,5,-0.21625674
1893-06-16 00:00:00.000000000,6,0.2579603
1893-07-16 12:00:00.000000000,7,0.40584406
1893-08-16 12:00:00.000000000,8,0.43529347
1893-09-16 00:00:00.000000000,9,0.39558768
1893-10-16 12:00:00.000000000,10,0.2976961
1893-11-16 00:00:00.000000000,11,0.21267387
1893-12-16 12:00:00.000000000,12,0.15369585
1894-01-16 12:00:00.000000000,1,0.06077817
1894-02-15 00:00:00.000000000,2,0.08776894
1894-03-16 12:00:00.000000000,3,-0.25489098
1894-04-16 00:00:00.000000000,4,-0.16427028
1894-05-16 12:00:00.000000000,5,-0.10435322
1894-06-16 00:00:00.000000000,6,0.11756517
1894-07-16 12:00:00.000000000,7,0.28364953
1894-08-16 12:00:00.000000000,8,0.037137896
1894-09-16 00:00:00.000000000,9,-0.025320292
1894-10-16 12:00:00.000000000,10,-0.06369096
1894-11-16 00:00:00.000000000,11,0.17821576
1894-12-16 12:00:00.000000000,12,0.25412774
1895-01-16 12:00:00.000000000,1,0.30678543
1895-02-15 00:00:00.000000000,2,0.3159586
1895-03-16 12:00:00.000000000,3,0.2613195
1895-04-16 00:00:00.000000000,4,0.08514625
1895-05-16 12:00:00.000000000,5,0.064380854
1895-06-16 00:00:00.000000000,6,-0.13500625
1895-07-16 12:00:00.000000000,7,-0.10278803
1895-08-16 12:00:00.000000000,8,0.26594386
1895-09-16 00:00:00.000000000,9,0.032542765
1895-10-16 12:00:00.000000000,10,0.124050915
1895-11-16 00:00:00.000000000,11,0.14243741
1895-12-16 12:00:00.000000000,12,0.023098052
1896-01-16 12:00:00.000000000,1,0.13149942
1896-02-15 12:00:00.000000000,2,0.29496664
1896-03-16 12:00:00.000000000,3,0.3844679
1896-04-16 00:00:00.000000000,4,0.31618026
1896-05-16 12:00:00.000000000,5,0.21227086
1896-06-16 00:00:00.000000000,6,-0.09694561
1896-07-16 12:00:00.000000000,7,-0.39987558
1896-08-16 12:00:00.000000000,8,-0.34142417
1896-09-16 00:00:00.000000000,9,-0.053449422
1896-10-16 12:00:00.000000000,10,0.05354458
1896-11-16 00:00:00.000000000,11,0.024003685
1896-12-16 12:00:00.000000000,12,0.30880582
1897-01-16 12:00:00.000000000,1,0.4969746
1897-02-15 00:00:00.000000000,2,0.55276567
1897-03-16 12:00:00.000000000,3,0.5137354
1897-04-16 00:00:00.000000000,4,0.6490247
1897-05-16 12:00:00.000000000,5,0.6051835
1897-06-16 00:00:00.000000000,6,0.62557113
1897-07-16 12:00:00.000000000,7,0.51212955
1897-08-16 12:00:00.000000000,8,0.47425455
1897-09-16 00:00:00.000000000,9,0.48095992
1897-10-16 12:00:00.000000000,10,0.3108677
1897-11-16 00:00:00.000000000,11,0.1218006
1897-12-16 12:00:00.000000000,12,0.014824897
1898-01-16 12:00:00.000000000,1,-0.092467666
1898-02-15 00:00:00.000000000,2,-0.10490644
1898-03-16 12:00:00.000000000,3,-0.29429823
1898-04-16 00:00:00.000000000,4,-0.18082643
1898-05-16 12:00:00.000000000,5,-0.15402997
1898-06-16 00:00:00.000000000,6,-0.33012065
1898-07-16 12:00:00.000000000,7,-0.23889819
1898-08-16 12:00:00.000000000,8,-0.02421093
1898-09-16 00:00:00.000000000,9,0.3006062
1898-10-16 12:00:00.000000000,10,-0.1973539
1898-11-16 00:00:00.000000000,11,0.009378254
1898-12-16 12:00:00.000000000,12,0.38429302
1899-01-16 12:00:00.000000000,1,0.2636819
1899-02-15 00:00:00.000000000,2,0.23686314
1899-03-16 12:00:00.000000000,3,0.380605
1899-04-16 00:00:00.000000000,4,0.35236803
1899-05-16 12:00:00.000000000,5,0.48322946
1899-06-16 00:00:00.000000000,6,0.60728145
1899-07-16 12:00:00.000000000,7,0.5421207
1899-08-16 12:00:00.000000000,8,0.75720775
1899-09-16 00:00:00.000000000,9,0.03228563
1899-10-16 12:00:00.000000000,10,-0.033875138
1899-11-16 00:00:00.000000000,11,0.07377398
1899-12-16 12:00:00.000000000,12,0.05678308
1900-01-16 12:00:00.000000000,1,-0.26059282
1900-02-15 00:00:00.000000000,2,-0.32399103
1900-03-16 12:00:00.000000000,3,-0.40005776
1900-04-16 00:00:00.000000000,4,-0.32245618
1900-05-16 12:00:00.000000000,5,-0.17495981
1900-06-16 00:00:00.000000000,6,0.060916573
1900-07-16 12:00:00.000000000,7,0.14739262
1900-08-16 12:00:00.000000000,8,0.045622498
1900-09-16 00:00:00.000000000,9,0.43095458
1900-10-16 12:00:00.000000000,10,0.41190612
1900-11-16 00:00:00.000000000,11,0.18229164
1900-12-16 12:00:00.000000000,12,0.68288016
1901-01-16 12:00:00.000000000,1,0.24764816
1901-02-15 00:00:00.000000000,2,0.31930935
1901-03-16 12:00:00.000000000,3,0.13885278
1901-04-16 00:00:00.000000000,4,0.22658479
1901-05-16 12:00:00.000000000,5,0.24585062
1901-06-16 00:00:00.000000000,6,0.38901514
1901-07-16 12:00:00.000000000,7,0.2774208
1901-08-16 12:00:00.000000000,8,0.29829803
1901-09-16 00:00:00.000000000,9,0.03409168
1901-10-16 12:00:00.000000000,10,0.12466252
1901-11-16 00:00:00.000000000,11,0.025625229
1901-12-16 12:00:00.000000000,12,0.028702766
1902-01-16 12:00:00.000000000,1,-0.20923907
1902-02-15 00:00:00.000000000,2,-0.29470956
1902-03-16 12:00:00.000000000,3,-0.5752095
1902-04-16 00:00:00.000000000,4,-0.26631996
1902-05-16 12:00:00.000000000,5,-0.0734238
1902-06-16 00:00:00.000000000,6,-0.32272774
1902-07-16 12:00:00.000000000,7,-0.09917277
1902-08-16 12:00:00.000000000,8,-0.25261742
1902-09-16 00:00:00.000000000,9,-0.41376972
1902-10-16 12:00:00.000000000,10,-0.51937914
1902-11-16 00:00:00.000000000,11,-0.5762083
1902-12-16 12:00:00.000000000,12,0.05452168
1903-01-16 12:00:00.000000000,1,-0.1054765
1903-02-15 00:00:00.000000000,2,-4.4465065e-05
1903-03-16 12:00:00.000000000,3,-0.3864029
1903-04-16 00:00:00.000000000,4,-0.6189067
1903-05-16 12:00:00.000000000,5,-0.50657046
1903-06-16 00:00:00.000000000,6,-0.5594666
1903-07-16 12:00:00.000000000,7,-0.3410288
1903-08-16 12:00:00.000000000,8,-0.5419898
1903-09-16 00:00:00.000000000,9,-0.5108864
1903-10-16 12:00:00.000000000,10,-0.50916606
1903-11-16 00:00:00.000000000,11,-0.5437204
1903-12-16 12:00:00.000000000,12,-0.8280303
1904-01-16 12:00:00.000000000,1,-0.5381516
1904-02-15 12:00:00.000000000,2,-0.721245
1904-03-16 12:00:00.000000000,3,-0.8927027
1904-04-16 00:00:00.000000000,4,-0.6331432
1904-05-16 12:00:00.000000000,5,-0.43554676
1904-06-16 00:00:00.000000000,6,-0.5079036
1904-07-16 12:00:00.000000000,7,-0.60303795
1904-08-16 12:00:00.000000000,8,-0.75887656
1904-09-16 00:00:00.000000000,9,-0.9477572
1904-10-16 12:00:00.000000000,10,-0.902931
1904-11-16 00:00:00.000000000,11,-0.53899264
1904-12-16 12:00:00.000000000,12,-0.44845822
1905-01-16 12:00:00.000000000,1,-0.5710361
1905-02-15 00:00:00.000000000,2,-0.5339364
1905-03-16 12:00:00.000000000,3,-0.5458174
1905-04-16 00:00:00.000000000,4,-0.43205327
1905-05-16 12:00:00.000000000,5,-0.3046112
1905-06-16 00:00:00.000000000,6,-0.87838835
1905-07-16 12:00:00.000000000,7,-0.6129476
1905-08-16 12:00:00.000000000,8,-0.754555
1905-09-16 00:00:00.000000000,9,-0.6659947
1905-10-16 12:00:00.000000000,10,-0.530088
1905-11-16 00:00:00.000000000,11,-0.47198004
1905-12-16 12:00:00.000000000,12,-0.28955472
1906-01-16 12:00:00.000000000,1,-0.26849815
1906-02-15 00:00:00.000000000,2,-0.121889144
1906-03-16 12:00:00.000000000,3,0.058930784
1906-04-16 00:00:00.000000000,4,-0.31059533
1906-05-16 12:00:00.000000000,5,-0.5616907
1906-06-16 00:00:00.000000000,6,-0.66486245
1906-07-16 12:00:00.000000000,7,-0.6402265
1906-08-16 12:00:00.000000000,8,-0.38177028
1906-09-16 00:00:00.000000000,9,-0.40321928
1906-10-16 12:00:00.000000000,10,-0.63096976
1906-11-16 00:00:00.000000000,11,-0.37419987
1906-12-16 12:00:00.000000000,12,-0.280681
1907-01-16 12:00:00.000000000,1,-0.38110378
1907-02-15 00:00:00.000000000,2,-0.5638102
1907-03-16 12:00:00.000000000,3,-0.16785192
1907-04-16 00:00:00.000000000,4,-0.3764822
1907-05-16 12:00:00.000000000,5,-0.27379948
1907-06-16 00:00:00.000000000,6,-0.5658637
1907-07-16 12:00:00.000000000,7,-0.36632353
1907-08-16 12:00:00.000000000,8,-0.067195
1907-09-16 00:00:00.000000000,9,-0.0975962
1907-10-16 12:00:00.000000000,10,-0.28874007
1907-11-16 00:00:00.000000000,11,-0.19796205
1907-12-16 12:00:00.000000000,12,-0.41793382
1908-01-16 12:00:00.000000000,1,-0.55737144
1908-02-15 12:00:00.000000000,2,-0.35183325
1908-03-16 12:00:00.000000000,3,-0.39464214
1908-04-16 00:00:00.000000000,4,-0.41674027
1908-05-16 12:00:00.000000000,5,-0.6693115
1908-06-16 00:00:00.000000000,6,-0.85160226
1908-07-16 12:00:00.000000000,7,-0.4340859
1908-08-16 12:00:00.000000000,8,-0.29473943
1908-09-16 00:00:00.000000000,9,-0.0785836
1908-10-16 12:00:00.000000000,10,-0.15273207
1908-11-16 00:00:00.000000000,11,-0.4202355
1908-12-16 12:00:00.000000000,12,-0.3385256
1909-01-16 12:00:00.000000000,1,-0.43729067
1909-02-15 00:00:00.000000000,2,-0.42705882
1909-03-16 12:00:00.000000000,3,-0.39928293
1909-04-16 00:00:00.000000000,4,-0.15824711
1909-05-16 12:00:00.000000000,5,0.36951262
1909-06-16 00:00:00.000000000,6,0.42952955
1909-07-16 12:00:00.000000000,7,0.48555803
1909-08-16 12:00:00.000000000,8,0.48421395
1909-09-16 00:00:00.000000000,9,0.045544803
1909-10-16 12:00:00.000000000,10,0.30921778
1909-11-16 00:00:00.000000000,11,0.06275365
1909-12-16 12:00:00.000000000,12,0.36655143
1910-01-16 12:00:00.000000000,1,0.08827293
1910-02-15 00:00:00.000000000,2,0.27134344
1910-03-16 12:00:00.000000000,3,0.22386001
1910-04-16 00:00:00.000000000,4,0.33763975
1910-05-16 12:00:00.000000000,5,0.62052536
1910-06-16 00:00:00.000000000,6,0.9035431
1910-07-16 12:00:00.000000000,7,0.7381965
1910-08-16 12:00:00.000000000,8,0.24330464
1910-09-16 00:00:00.000000000,9,0.34192893
1910-10-16 12:00:00.000000000,10,-0.14613879
1910-11-16 00:00:00.000000000,11,-0.33914647
1910-12-16 12:00:00.000000000,12,-0.42672062
1911-01-16 12:00:00.000000000,1,-0.70103264
1911-02-15 00:00:00.000000000,2,-0.269606
1911-03-16 12:00:00.000000000,3,-0.519996
1911-04-16 00:00:00.000000000,4,-0.5766438
1911-05-16 12:00:00.000000000,5,-0.41970006
1911-06-16 00:00:00.000000000,6,-0.4067255
1911-07-16 12:00:00.000000000,7,-0.4119854
1911-08-16 12:00:00.000000000,8,-0.7194588
1911-09-16 00:00:00.000000000,9,-0.5168647
1911-10-16 12:00:00.000000000,10,-0.41050482
1911-11-16 00:00:00.000000000,11,-0.4984509
1911-12-16 12:00:00.000000000,12,0.048002213
1912-01-16 12:00:00.000000000,1,0.25683388
1912-02-15 12:00:00.000000000,2,0.15486497
1912-03-16 12:00:00.000000000,3,0.14676672
1912-04-16 00:00:00.000000000,4,0.22502804
1912-05-16 12:00:00.000000000,5,0.24085453
1912-06-16 00:00:00.000000000,6,0.1843413
1912-07-16 12:00:00.000000000,7,0.0205151
1912-08-16 12:00:00.000000000,8,-0.03515336
1912-09-16 00:00:00.000000000,9,-0.047099352
1912-10-16 12:00:00.000000000,10,0.020839155
1912-11-16 00:00:00.000000000,11,0.15549888
1912-12-16 12:00:00.000000000,12,0.054851517
1913-01-16 12:00:00.000000000,1,0.18142311
1913-02-15 00:00:00.000000000,2,-0.019514948
1913-03-16 12:00:00.000000000,3,-0.09414962
1913-04-16 00:00:00.000000000,4,0.06762181
1913-05-16 12:00:00.000000000,5,0.33061436
1913-06-16 00:00:00.000000000,6,0.51847374
1913-07-16 12:00:00.000000000,7,0.25989747
1913-08-16 12:00:00.000000000,8,0.10445594
1913-09-16 00:00:00.000000000,9,-0.060255796
1913-10-16 12:00:00.000000000,10,-0.27902195
1913-11-16 00:00:00.000000000,11,-0.20597139
1913-12-16 12:00:00.000000000,12,-0.17290643
1914-01-16 12:00:00.000000000,1,-0.045981944
1914-02-15 00:00:00.000000000,2,-0.2411345
1914-03-16 12:00:00.000000000,3,-0.5504179
1914-04-16 00:00:00.000000000,4,-0.38500702
1914-05-16 12:00:00.000000000,5,-0.18993545
1914-06-16 00:00:00.000000000,6,-0.66320467
1914-07-16 12:00:00.000000000,7,-0.8067874
1914-08-16 12:00:00.000000000,8,-0.52228534
1914-09-16 00:00:00.000000000,9,-0.26507574
1914-10-16 12:00:00.000000000,10,0.11159779
1914-11-16 00:00:00.000000000,11,0.123611934
1914-12-16 12:00:00.000000000,12,-0.060316145
1915-01-16 12:00:00.000000000,1,0.019364327
1915-02-15 00:00:00.000000000,2,-0.009449393
1915-03-16 12:00:00.000000000,3,0.11597611
1915-04-16 00:00:00.000000000,4,-0.119591236
1915-05-16 12:00:00.000000000,5,-0.07165098
1915-06-16 00:00:00.000000000,6,-0.060964376
1915-07-16 12:00:00.000000000,7,-0.027570277
1915-08-16 12:00:00.000000000,8,-0.17922413
1915-09-16 00:00:00.000000000,9,0.027619794
